,symbol,ID,GrupID,PF14,PF19,PF23,PF39,PF46,PF15,PF32,PF33,PF43,PF47
206247_at,MICB,206247_at,1,8.28321535653751,7.76088113052964,8.0901211614608,7.84394437484471,7.68929922573776,9.88001675073635,9.40968366526151,8.51137732843696,9.52701174198947,9.78546348883589
203855_at,WDR47,203855_at,1,7.3083889491587,6.96664079800607,7.68215581374137,7.45810921948744,7.08066235152106,8.09520356398381,8.06500726368771,7.65379317852916,8.54732685378916,7.7901508041589
202647_s_at,NRAS,202647_s_at,1,6.61737853505193,6.72118747969757,7.61228855320079,6.77941424306555,6.32586879556505,7.66541773511344,7.66541773511344,7.13961404480937,8.29713484078276,7.67644821116062
202854_at,HPRT1,202854_at,1,9.14969411460223,8.43324215891412,9.60786686485772,9.64115552290204,8.76660841589359,10.4377528111043,9.65766358329504,10.1005601310473,10.584454284584,10.4989407094699
212314_at,SEL1L3,212314_at,1,8.72651315977123,9.18396398681352,8.95597593801216,9.35452117060894,7.95692153757231,9.56607365357705,9.77290695362676,9.22689755553262,10.5129452269602,10.392954487084
204286_s_at,PMAIP1,204286_s_at,1,4.26862153233052,4.1791274699963,4.36650330465068,4.76936554344798,4.35485919948885,5.60293869706009,5.34012544868728,5.07083545413723,7.45702535925453,4.93100239444945
204285_s_at,PMAIP1,204285_s_at,1,5.24512013154768,5.79869612040258,5.82594138463066,5.73651392872181,5.79639025300839,7.65795049101686,6.95968402248188,6.63204353223647,9.36263165473725,6.66141860390647
202234_s_at,SLC16A1,202234_s_at,1,6.08780558908692,5.97112204531799,6.24045099271716,6.00632827339964,6.31273902164178,6.44951231696899,6.40854041362688,6.0460989543937,7.44330430716351,6.40805116896774
209900_s_at,SLC16A1,209900_s_at,1,5.96617336495763,5.93909876760288,6.17047760948201,5.92797308864024,6.00768650468738,6.31120937350501,6.31120937350501,5.84359716046542,6.98779966117251,5.58405455126545
208875_s_at,PAK2,208875_s_at,1,7.44120982303915,7.72232589771969,7.95175542462586,6.72538582190324,7.28166088392872,7.95054417485016,8.09085417292571,8.04901605496469,9.10674798679355,8.38189209239727
204001_at,SNAPC3,204001_at,1,7.09426334814721,7.22794343919971,7.07373143465328,6.58528115871089,7.1453181149005,7.58174554114217,7.65091988972002,7.61963118424252,8.30551798074102,7.68763187008879
209308_s_at,BNIP2,209308_s_at,1,7.31955534894403,7.41312253109952,7.622665356962,7.08536993341533,7.38822227484773,7.71503291331135,8.00589573253986,7.97920641836826,8.35342550593615,7.70270199753543
222039_at,KIF18B,222039_at,1,7.70937832922517,7.72363523482777,8.06433669827993,7.43844449143796,7.49899865187673,8.02968557499856,8.379722214724,7.88011500477124,9.1731064207665,8.77406457685699
215416_s_at,STOML2,215416_s_at,1,8.22073478519141,8.14432107022096,8.35022409958489,7.96098842945566,7.94992728468455,8.63006406423873,8.82002520011505,8.44992132763084,9.01124692279471,8.27538942724262
200071_at,SMNDC1,200071_at,1,9.18669776375175,8.63814883181532,9.20351042602876,8.30416070267784,8.88390804257457,9.45864054516536,9.5559543416421,9.32120379053208,9.94638948875405,9.0167922581128
221522_at,ANKRD27,221522_at,1,7.92316493451584,7.50544651714056,7.93880562175346,7.62455351732598,7.4138816792849,8.39467090710786,8.11615987411428,8.70824385994813,9.00007713965017,8.04535137612925
204444_at,KIF11,204444_at,1,8.06544922831803,7.36317570527083,7.89791112016965,7.43081253160958,7.49067944315002,8.31435247938563,7.94593664784273,8.26802801256546,9.03580536415717,8.48602716002845
207828_s_at,CENPF,207828_s_at,1,8.88442361916751,8.74794532531984,9.43346996962603,8.07365017029137,7.6332839880381,9.12235416797402,8.47462820183954,8.5331290708474,8.98328584407616,10.0963111641126
204023_at,RFC4,204023_at,1,8.7781571883974,9.7651455027954,9.59260499270002,8.78202187892876,8.99759550697844,9.47782378636172,9.15855384070875,9.11631309643407,9.75532276682035,10.2409880053836
211954_s_at,IPO5,211954_s_at,1,8.57876284778911,8.36944442773225,8.9398683170435,8.22800279554389,8.76924514362229,9.35827773150079,9.01072004809588,9.24882012295558,9.4778824265947,10.0957174240732
208854_s_at,STK24,208854_s_at,1,9.23481662545534,8.77798320778904,9.04412225139038,8.85602211672779,9.38991908636031,10.1249088270246,9.31732350905867,10.039318994914,9.79738018720971,10.3954951265837
212330_at,TFDP1,212330_at,1,9.49548497890342,8.6979106118053,9.81217851550811,8.54746252678687,10.1323086974272,10.4459370410332,10.3458905406861,9.76706853283345,10.4863933085638,11.1155009602626
212023_s_at,MKI67,212023_s_at,1,7.78027437107707,7.40405557514548,7.42006628643211,7.51070651613743,7.51072380069084,8.1240566759879,7.82227194090927,7.61868157700751,8.31417731127597,8.70491939331285
218542_at,CEP55,218542_at,1,8.29163403391103,7.97051228514081,8.8131742027264,7.30707852655047,8.47916336303131,8.40408334244707,8.51195412329386,8.28191332708344,9.38402258774363,9.50985556790829
203755_at,BUB1B,203755_at,1,8.94606674600846,8.48535568000105,9.57316330428003,7.97198322450008,8.79508936979339,9.10803202525085,9.10166244547364,8.90852952700779,9.74526596755073,10.1008786194321
202580_x_at,FOXM1,202580_x_at,1,7.91760211186009,8.10611753756835,8.51444071852727,7.71169248307032,8.25745437514935,8.43480892957831,7.9709413053359,8.15174762575313,8.80724986210455,9.08210732523458
211955_at,IPO5,211955_at,1,8.3662478376805,8.1604716191698,8.91659981785272,8.0443682581757,8.33320278673785,8.84397270321334,8.17292859360388,8.72405835807789,8.77302059433236,9.59250057453328
219148_at,PBK,219148_at,1,7.04082918051455,6.51335853156725,8.25860941223828,7.03606312041332,5.74121132500019,7.93047855105488,7.29557846805342,7.51891449282198,8.45381696392724,7.43508270296078
218350_s_at,GMNN,218350_s_at,1,9.3072995290439,9.01370131784013,9.99718920148359,9.11721299226321,8.4689705688536,9.66428366867763,9.41122051493954,9.39657776127774,9.94231047045838,9.4300975770812
218100_s_at,IFT57,218100_s_at,1,7.29187732473814,7.32585666574261,8.94381634831259,7.57948500248908,6.73727217697472,8.5964826034668,8.19613919329582,8.19613919329582,8.33599162691583,7.78082230099459
203211_s_at,MTMR2,203211_s_at,1,7.58597494481597,7.83977198330559,8.84111575134523,7.52480989732693,7.1162892335443,8.06812663561957,7.8045879028402,8.11576051515752,8.29381056403063,8.3003213674093
211623_s_at,FBL,211623_s_at,1,10.6984754203344,10.529421483699,11.353982747889,10.204364545082,9.81862559431148,10.7053979430289,10.9692857142288,10.6556723080054,10.7792296554324,10.7121478580621
204170_s_at,CKS2,204170_s_at,1,10.364937922279,11.0428955731502,11.2392561311612,10.1395342446274,9.21048330637182,11.0141022741721,10.612235560772,10.0798376097721,11.489944805415,10.3222958472173
39817_s_at,DNPH1,39817_s_at,1,9.52510714748026,9.03095322891617,9.85280056165531,9.35578392875555,9.01375328675098,10.0645742261211,9.58604597097758,9.73881037820034,9.38441842806282,9.55697224754411
204238_s_at,DNPH1,204238_s_at,1,7.53853298888379,7.11425255118842,7.83371173835035,7.30322298470532,6.65583782335485,8.05083402047647,7.27458066775205,7.89356348745624,7.50545492502867,7.5481785014424
201650_at,KRT19,201650_at,1,12.410889081788,12.0549600850274,12.2195134383947,12.0736081805113,11.5862212170551,12.6299544406942,12.0725438249851,12.5327992196457,12.1057287202403,11.9308952629796
218852_at,PPP2R3C,218852_at,1,8.06028117001248,7.28882181611756,8.26229313860937,7.70085778692827,6.69806434648265,9.40008687275804,8.26229313860937,8.15639455429951,8.24083478396094,8.15146980643782
206102_at,GINS1,206102_at,1,8.8464955419994,7.99607393054748,9.03852654348203,8.28444347049557,8.00956057344599,9.6908220700459,9.3909004606794,8.93464343969423,8.95663185762587,8.73664462587954
212036_s_at,PNN,212036_s_at,1,8.15684404907611,8.0575450186692,8.9742095967718,8.38704369235292,7.88893612350943,9.63444033856976,8.97103381406301,8.92297296459103,8.94424516342659,8.38189209239728
202690_s_at,SNRPD1,202690_s_at,1,9.07123185395276,8.87930534997335,9.25419992711632,8.383846603435,7.83859670480389,10.0145565493997,9.51630575761444,8.93044963034996,9.46817854864882,8.88762116581511
209191_at,TUBB6,209191_at,1,9.67621687043486,9.54853748108724,9.89800223087565,9.35123476429795,9.36383556202731,10.3338121797764,9.73586984078024,9.92823317893075,10.1330761032049,9.66428615903552
218728_s_at,CNIH4,218728_s_at,1,9.04867043994986,7.99923689598404,9.57783834891917,7.52596061722334,7.67116619008376,8.63490224359062,8.24515302410535,9.21227910694112,9.31905239112479,8.77892794645416
204641_at,NEK2,204641_at,1,9.10421619497528,8.09425521626762,9.01770946978114,7.31551200300261,8.02749803269351,9.14506213039829,8.1491641713568,8.99988349703382,9.55601528558497,9.40447215844563
202666_s_at,ACTL6A,202666_s_at,1,8.12511733128021,7.62765282376563,8.95705542765049,6.73060631875522,7.97713772357284,8.17666876687841,8.14495129696715,8.60701083585385,8.58561124339434,8.20060616864939
204146_at,RAD51AP1,204146_at,1,8.11126459474422,7.16169806300606,9.09924195525864,7.38245458347416,7.58461548838511,8.31654654187257,8.32053620294149,8.47868942910716,9.5204884815732,7.59038302809344
221922_at,GPSM2,221922_at,1,8.80958822216301,8.03278927038289,9.43237317024926,7.81941875290549,7.91159330596422,8.90999266366477,8.71101545530749,8.20853603242734,9.51940310922727,9.15344775328711
204825_at,MELK,204825_at,1,9.91142976440646,9.55752427559524,9.99648566457934,8.81728228377651,9.12734364951543,10.1303878760212,9.97844437190028,9.41198739973587,10.5920769188316,10.2263247335875
209642_at,BUB1,209642_at,1,6.57227465046763,6.65457394163415,8.14975662907378,6.5384423454163,6.93467404286243,7.81267176764212,7.03012753864251,6.78540922818458,8.02367446885333,7.46849953523534
219918_s_at,ASPM,219918_s_at,1,7.86577037374736,6.96613069549015,8.40246971439099,7.04801697996325,6.90972866137899,8.84427060252389,7.0505738570041,7.82558672358026,8.36978682221276,8.32894743298957
218694_at,ARMCX1,218694_at,1,8.75059854357951,8.7876304614837,6.79278774772378,6.73207903351767,7.21378698473088,8.52016777507886,8.73421037714753,8.95901396069687,9.68289496260553,8.57988986194581
210024_s_at,UBE2E3,210024_s_at,1,9.8345118402759,9.59477893746542,9.16179803373089,8.48980917893751,9.37884783882312,9.50102190098234,9.96572639877059,9.52349294727026,9.85338598431495,9.92880122304076
212609_s_at,AKT3,212609_s_at,1,6.45047185152193,6.13922696651882,5.82555362613748,5.9288596438675,6.38034975599944,6.38470439826484,6.84049421149273,6.80814136194819,6.670907442562,6.56670827449272
201719_s_at,EPB41L2,201719_s_at,1,8.20241368707068,8.178835904117,7.7640598865987,7.75453064718015,8.19820376176756,8.535040373995,8.69203990919571,8.535040373995,8.45725872988739,8.69615861481712
209258_s_at,SMC3,209258_s_at,1,6.69385605913371,6.59248513865747,6.20520197608332,5.90368512912714,6.47556514994418,7.32141620792627,7.01704998234722,7.44250548371622,7.46024438675324,7.11806601094207
212055_at,TPGS2,212055_at,1,8.77255956938163,8.7364172035598,8.62349964025817,8.05960164810543,8.93146585038128,9.49368615522925,9.5505165557178,8.98457948034124,8.99143302335152,8.98827234964394
205120_s_at,SGCB,205120_s_at,1,8.55685210810473,8.0117627468803,8.36242678636831,7.49196721942339,8.57072425362709,10.0272738558659,9.45764225804062,8.83284718419941,9.08689831291812,8.72449057938201
203638_s_at,FGFR2,203638_s_at,1,7.31551495399533,7.86250391466676,7.50762692643642,7.20446469851858,8.03697086036841,8.69536429695737,8.91318401319796,8.11694552119766,8.91160573350617,8.34109947824786
209604_s_at,GATA3,209604_s_at,1,10.6161114144471,11.0920978660084,11.2612817330424,10.0228381591414,10.442733105831,12.952051975673,12.4832215883437,12.4589644399001,12.6194588141729,12.560795552099
209603_at,GATA3,209603_at,1,8.32416668612496,8.54295231342527,9.00262326260903,7.38121853405509,7.72359246715643,11.1558382658202,10.4459643617859,10.6401327254355,10.5004108536059,10.4892661152783
209602_s_at,GATA3,209602_s_at,1,8.70985337792214,8.75522479864573,9.63164455893843,7.2903291734537,7.8846575247982,11.2981906324747,10.7209037763664,10.8108663441493,10.7617818776044,10.8648107973
203741_s_at,ADCY7,203741_s_at,1,6.85465635430145,6.73005653225147,6.84208265147244,6.52949739377659,6.09181242696179,7.99314922979074,7.91431241657775,7.4288543981609,7.75917555217737,7.34181348094832
221505_at,ANP32E,221505_at,1,8.88752358415488,8.55684083294942,8.1466594382681,7.47007439159202,7.43259674980808,10.2302619978118,10.481477271416,9.52595800327672,10.1485113804871,10.4732329344588
213400_s_at,TBL1X,213400_s_at,1,8.34162332715213,8.41371110932411,7.85157674498871,7.28545654102546,7.71299377693036,9.47987583731894,9.52186438169934,8.82301730789761,8.74669037945526,9.21117705313917
208103_s_at,ANP32E,208103_s_at,1,7.81374711074525,7.84649063816313,7.23200754173091,6.51389911783844,6.55780823982399,10.047374932441,9.0158866963955,7.96172164066659,7.73602675801408,9.37526938414343
211368_s_at,CASP1,211368_s_at,1,6.18989798986646,6.26546033250701,6.53575215504367,6.11458907683122,6.06868525042641,7.6411875770506,7.73357306411934,6.22568967594386,6.38017376537029,6.54596713563387
204439_at,IFI44L,204439_at,1,7.74239647390375,8.57818664969514,8.26002650334303,6.49864810069274,7.9776419015439,11.1499479041913,11.7730664948484,8.88582909644311,8.82790513184299,8.2287383571888
216598_s_at,CCL2,216598_s_at,1,8.20958203639499,8.48089773288774,8.48812863963515,7.84892945218406,8.02561616541095,9.73950309526436,8.91888723970714,8.07492005340983,8.25777033330146,8.10452564362153
214038_at,CCL8,214038_at,1,7.57665707197242,8.64323344937154,8.75226036012702,7.06282681042226,7.08051823950074,10.2829843487263,9.82384293166986,7.30232168034068,7.84214169889126,8.04540801936309
213294_at,EIF2AK2,213294_at,1,9.34875880029998,9.95776728902176,10.0100063004166,9.17427295417047,8.97167318820862,11.0491877468698,11.5840365316633,10.7545057515719,10.2265414959758,10.1904182024016
213293_s_at,TRIM22,213293_s_at,1,8.28260501214913,9.007240217798,9.49419633686215,8.53603560012083,8.74019656550281,10.7147522265077,10.956064846233,9.72200597999672,9.04294061234799,9.49423579251839
202446_s_at,PLSCR1,202446_s_at,1,8.98559513664727,9.60610987757844,10.8827072689472,9.17332814606585,9.30783235252775,11.286536042562,11.3892933233732,10.564742865867,10.2253823618635,10.2057563413667
202430_s_at,PLSCR1,202430_s_at,1,7.26021273541592,7.59379109554588,9.10729031890495,7.30195150447873,7.37001320746976,9.24937559187372,9.4395548347436,8.99812148602199,8.66769605445033,8.17944705152994
203706_s_at,FZD7,203706_s_at,1,8.41220516363915,8.35951585011711,8.48186289914477,7.61319721042151,8.28026922277724,10.0122448575703,11.3497516103754,9.01961975616237,8.69958131189639,7.25205663323498
202073_at,OPTN,202073_at,1,7.88568850187051,7.70911105457588,7.69445822698742,7.57869041825559,7.71252396379227,8.46351243528831,8.433185006806,8.13143215595313,7.88157015297268,7.56895852357058
213680_at,KRT6B,213680_at,1,7.76540207619774,7.65876134935769,7.58249697490476,6.88172985915255,8.31629995664584,9.05121993742801,9.56749658987738,8.91639893645952,8.21112844764837,7.45907275870849
208966_x_at,IFI16,208966_x_at,1,9.48947719526995,9.40243804977921,9.61281953353342,9.47028905776851,9.2530226400996,10.7393575257522,10.4921786091555,10.0261026412136,9.72862472717896,9.88904505784828
206332_s_at,IFI16,206332_s_at,1,8.95132012253887,8.78574132685122,8.83882414459234,8.95576771745982,8.547159625611,10.0763699160097,9.91254739549302,9.61852261894525,8.97684950528575,9.12389993721775
208965_s_at,IFI16,208965_s_at,1,8.47097949337916,8.45973710522281,7.98141412395538,8.24876952446135,7.99398191791321,9.3234817942564,9.1045812083419,8.76177518824065,8.39042778263498,8.37913754162198
212179_at,PNISR,212179_at,1,8.46049976944273,7.95638887735422,8.7863010941581,7.96708781329397,8.28114534847291,8.43603855021894,10.1843821185025,9.75973688295497,9.61001775739042,8.63003352908486
209648_x_at,SOCS5,209648_x_at,1,6.78390195118155,6.61962837528441,6.92113984261836,6.57066637114229,6.44992986160195,7.02374440645391,8.33800296180102,7.45292096236287,7.61104164613956,7.03776929823083
202422_s_at,ACSL4,202422_s_at,1,4.59921112246741,4.56037878774057,5.09882465745476,4.83452059497953,5.12969183213914,5.17767309309802,5.87217529111155,5.3868669576794,5.46921727563362,5.35340398685394
216035_x_at,TCF7L2,216035_x_at,1,8.55298650631967,7.9447799122717,8.45925380579235,7.5427550455833,8.63326266862366,8.22669198413407,9.57039272163412,8.73323337241982,8.93011459087857,8.72575792990889
212762_s_at,TCF7L2,212762_s_at,1,7.06644224760934,6.10250185850861,7.03304068584017,5.5343840374501,6.36237543789175,6.27965535925498,8.21913846280617,6.65647071345753,7.2199172987107,6.85473318362773
212761_at,TCF7L2,212761_at,1,10.7156238546466,10.3569751704053,10.4130644666104,9.5023284299677,10.1211419714641,10.3860057010201,11.5114984279876,10.7780677534436,10.9952907650059,10.765991600864
204547_at,RAB40B,204547_at,1,7.72190100264959,8.24155502911409,8.77677020638337,7.79275857558685,8.29245198847301,7.92753063712012,9.19619463921771,8.57416294063001,9.54910812356682,8.68312857768125
205541_s_at,GSPT2,205541_s_at,1,7.08418865859514,6.70509589523114,6.57861029578163,6.94862729821062,7.11534156397608,7.33183338827202,8.14010724019181,7.83446318680192,7.02803591121862,7.5875528325987
203685_at,BCL2,203685_at,1,7.18827932091882,7.18901449926465,6.41847677710009,7.19409143609416,7.67726894391285,9.48074706273551,10.3030851538637,9.21016017228004,8.65111786387685,8.30891238473211
205051_s_at,KIT,205051_s_at,1,6.9589885997126,6.34990794336376,6.50245463071612,6.54523015738218,7.11564832499561,7.07179742215218,9.53542375979927,7.61211605764485,7.82072813894121,7.94998678510829
202158_s_at,CELF2,202158_s_at,1,6.20995211663559,5.85508778797241,6.08448530871377,5.98181489294237,5.89244039168443,6.26672203102703,6.97880453881147,6.3892928150405,6.27254420740906,6.37716763285199
213906_at,MYBL1,213906_at,1,7.24162376936391,5.47648687210288,6.2831780054271,7.07822054288572,6.44071271365238,7.68537482822861,9.01686047958854,7.20179097919018,7.6213500110262,8.27605703006449
213547_at,CAND2,213547_at,1,5.52241343567639,5.28492486032686,5.03085248469393,5.43005950929089,5.39973796428437,5.72146338261581,5.94699764624925,5.51748614109742,5.8761369263431,5.76186905605119
201795_at,LBR,201795_at,1,10.5370016884654,9.69074915638446,9.5001952004957,9.72581694421491,9.51502816325315,9.98440636825593,10.9028427743082,10.3178254263576,10.6559477758049,10.7827615347251
209183_s_at,C10orf10,209183_s_at,1,9.58453778355496,9.31624227799024,9.09445297674262,9.32482719928308,8.89190543371916,9.47168282064573,10.1289443503137,9.59965563000149,9.28722750965075,9.46864712073212
212265_at,QKI,212265_at,1,10.1233055173906,8.86613722387014,10.0632388567348,9.13868064157895,9.69334298908706,9.86435836117738,10.9406993391091,10.2241633574688,9.87575152178916,9.44628166893442
212262_at,QKI,212262_at,1,7.62756378418024,6.72574617248209,7.43788723594162,7.37191777389397,7.45523035243903,7.552771734179,7.9126432790192,7.77512900110468,7.38594074415502,6.97158403239486
202207_at,ARL4C,202207_at,1,8.62257007143821,8.37047965565457,9.32970502268046,8.82225904599224,9.23486022604775,8.76323281965872,9.82980232637903,9.23486022604775,9.07119165154266,8.74076762838449
218793_s_at,SCML1,218793_s_at,1,5.77727682822667,5.97011788225222,6.8286977438552,6.41211227166675,7.22992651372682,7.22264535143793,6.95883242787207,7.41007615870057,6.66976024615402,5.84783216440412
208925_at,CLDND1,208925_at,1,7.28248914606954,7.02298964880023,7.90816661900209,7.33298862016037,7.46711768004432,7.90816661900209,7.83547474844082,8.15365003888278,7.7148402694538,7.21892303122168
212887_at,SEC23A,212887_at,1,8.68395621287582,7.09338090090271,8.88185190687411,7.68147119785439,7.66429063752533,9.02903307306899,8.62930924228693,9.70848538018778,9.48991888371384,8.28083613648227
203453_at,SCNN1A,203453_at,1,10.1569002460785,8.28580529693979,10.2207822786111,9.11654115213919,8.65703661004869,9.36699395354533,9.73793889661079,11.2341998412339,10.5245950833921,9.85882135378911
213256_at,MARCH3,213256_at,1,7.23207260684048,6.77918146954896,7.35466846696115,6.78534326839296,6.99222514046659,7.23699097309629,7.60913303467091,9.13612812052596,8.13852287547337,7.20280750868274
203324_s_at,CAV2,203324_s_at,1,5.85475414483888,5.04898091524656,5.30640417143775,5.2738980747128,5.34602963927256,5.71002378950001,5.90719677908654,6.39593297663536,6.15274837118233,4.86187839149889
209259_s_at,SMC3,209259_s_at,1,8.47102418067344,7.53518225167673,8.61177244719371,7.69937909220789,8.27405212520555,8.88965821861447,9.08673413842099,8.97979064145562,8.80708258516971,8.46589879373805
204709_s_at,KIF23,204709_s_at,1,4.78759515155864,4.25129695169724,5.14307105070852,4.27828193460326,4.92876036259092,5.24596448637541,5.09043844191836,5.26575604955671,5.46114682130344,4.84073435501571
203690_at,TUBGCP3,203690_at,1,6.49756179384208,5.87762636177125,6.39932053070756,6.33713743144535,6.44194027264292,7.07267008078457,6.89303105456039,7.13903797296097,6.86250054134955,6.8650320722046
218901_at,PLSCR4,218901_at,1,7.92724061472292,6.43852174175635,7.20776778771588,7.19519004751061,8.01466646548647,8.01466646548647,9.41097929213062,9.55467310367797,9.14780031094499,7.78922232515898
213410_at,EDRF1,213410_at,1,7.52047889241721,6.84776294454626,7.54460577014739,7.18394380221257,8.08035992211167,7.92333808937507,8.30883025118598,8.00745002687232,8.58280954019872,7.92064397467343
218397_at,FANCL,218397_at,1,7.94593664784273,7.87185037901973,8.6848794570475,7.57769569447144,7.724376344198,8.79071464933125,9.41168548660968,8.99922743856742,9.00146470874296,7.54601776104375
202691_at,SNRPD1,202691_at,1,7.99185246647383,7.82100330069411,8.07209564291522,7.83654570056548,7.55091037187763,8.32244284146454,8.82789623643486,8.52843321169118,8.67311051949045,7.57728095271677
214723_x_at,ANKRD36,214723_x_at,1,4.57801417530899,4.93550910815748,4.80247031851779,4.84554209598314,4.57247845218433,5.37016330233069,5.37016330233069,5.51221796628018,5.3543821809579,4.54171047226834
218854_at,DSE,218854_at,1,8.56237235181266,8.62701834613929,8.79966492390278,8.60778078823676,8.90147070889248,9.31347687210534,9.11839518029794,9.2519843307181,9.29695033040543,8.55430341030587
212636_at,QKI,212636_at,1,8.94662572877841,8.51702638406632,8.52565079043403,8.94818284860794,8.34401254590191,9.15408936529115,9.69872985055807,9.31962187545783,9.30446702985988,8.82577728758213
202387_at,BAG1,202387_at,1,9.55917438431134,8.85042730146213,9.06130119503792,9.1968366782566,8.94327878538121,10.2273061294321,9.9517414202062,9.92492717066269,10.3825983269175,9.12725437385646
219540_at,ZNF267,219540_at,1,7.70304166826575,6.5202195422094,8.02050685411796,7.10822648824967,6.33352153925087,7.71777945128453,7.9202794397562,7.77626218328983,8.06777698288711,7.57621118660224
215245_x_at,FMR1,215245_x_at,1,8.94916515072693,7.55045187835553,8.86305497833408,8.35418134391275,7.50949395205562,9.15652146502715,9.02342367426017,9.20672959844,9.22710926991245,8.70118030667928
202396_at,TCERG1,202396_at,1,8.55032909467361,7.44851189856703,8.78072799262072,8.16501151066019,7.84872560799686,8.37442977690262,9.20500732220614,8.78072799262072,9.19493380332657,8.67406740925487
203302_at,DCK,203302_at,1,6.99168526175031,6.26680383794175,7.63565603107465,7.33775309404035,6.27614951145461,7.52138690628123,7.76532675980492,7.63132807920327,7.70254861593856,7.36386346378791
202680_at,GTF2E2,202680_at,1,8.48661170266243,8.18046917248202,8.83636456055427,8.71029561234639,8.24668312051892,8.97787341582149,8.87192527993222,9.06332934494355,8.78437543240994,8.70265705898076
221510_s_at,GLS,221510_s_at,1,7.95027207921074,7.74994932943294,8.49721508406318,8.21683178941352,7.69777925207374,8.32057779338833,8.78437543240994,8.64891357599712,8.35060160683915,8.03077741591793
204256_at,ELOVL6,204256_at,1,6.82885464294876,5.2214799841389,8.18347409641143,7.11617806822954,5.92585381882878,7.66541773511344,8.39190556388969,8.1662262133969,7.95009876121698,6.62439908092735
218082_s_at,UBP1,218082_s_at,1,9.74268472222144,8.88140168643818,9.5823634638545,9.57371196947622,8.92410902843272,9.78663985748095,10.442488135826,10.3226526643656,9.6346323087348,9.68011458789436
203603_s_at,ZEB2,203603_s_at,1,6.02273318320738,4.89115598689393,6.01273237323598,5.82750578807884,5.29639325018206,6.2408721076527,6.90936585016687,6.21546219589352,6.05121088091827,6.0089800664142
222062_at,IL27RA,222062_at,1,5.84217038894235,5.22634241139863,6.19312385853804,6.53876612508069,5.73584187584903,6.64080117105611,7.50834515553045,6.95603015304436,5.9854163967208,6.2104386339933
219481_at,TTC13,219481_at,1,8.45667220021846,7.90070292140471,7.61873260186638,7.87890271013737,7.8059221363123,7.74277708840078,8.23014897371035,8.39904199434202,8.22425742745011,8.26794507534805
213005_s_at,KANK1,213005_s_at,1,8.73340917127556,7.54032094210592,7.49282636329613,7.99465471199454,7.84697157508897,8.06771174793226,8.7840263762542,9.10513636803545,8.21558560323472,8.29288901356711
201325_s_at,EMP1,201325_s_at,1,9.07136817728072,8.20637927027212,8.10742410598003,8.23918236237169,8.61522761364968,8.67492381225516,8.53152168229262,9.11285338740035,8.68861267164023,9.14822295126808
201324_at,EMP1,201324_at,1,10.0658987449342,9.22850666929991,8.5686175630239,8.61903784832946,9.13198305026929,9.35669366353318,9.48386882865291,10.2625510368394,9.74026543738402,10.0715255596667
212607_at,AKT3,212607_at,1,8.74622923120097,8.35992774429844,8.16274051472121,8.44349069689847,8.91648757040328,8.76929741738206,8.73850933843173,9.04821900656456,9.03206605659842,8.82309016010435
219768_at,VTCN1,219768_at,1,9.40831086161954,7.23295651112692,8.19581121213512,6.59554020215488,7.50710657023897,7.43751675589182,9.68851715492189,9.91553489551239,7.13741123243093,7.93397101059507
203120_at,TP53BP2,203120_at,1,8.67068576329121,7.47062780246943,7.88548739688482,7.360854510071,7.56569866241004,8.01348265425286,8.73523299714188,8.60347639664764,8.18958624075625,8.36508582799647
217728_at,S100A6,217728_at,1,9.53793584291684,9.52698307591502,8.39387647693025,8.90137736437424,8.5321683083081,9.83807808739401,8.68162401982592,11.6540242732521,9.55284764773805,9.65005369944187
209504_s_at,PLEKHB1,209504_s_at,1,6.40624269899649,6.43299311279359,6.16456490645787,6.42358800080267,6.53361919538122,6.79245332205956,6.75888991220777,9.60996576053417,6.43075059450426,7.9266613240083
204700_x_at,DIEXF,204700_x_at,1,8.28588486913671,7.7039038077849,8.19005952689852,7.65549525956872,7.3648402096885,8.00671084311432,8.05445096641412,9.29064291503807,8.14875302380251,8.6393859085419
214104_at,GPR161,214104_at,1,6.71784874564757,7.50459886753947,6.46921326576822,6.7553856401384,7.09539193983852,8.31478113995742,6.79928098605012,7.4854786858836,7.21026168829492,7.37972654241674
202074_s_at,OPTN,202074_s_at,1,9.28105591611249,9.76628461318811,9.55981179714873,9.2166355672744,9.45391769326448,10.7220614697326,9.64002361983905,9.98614708350605,9.36206103588975,10.260481340424
220979_s_at,ST6GALNAC5,220979_s_at,1,6.03430533980322,6.64146042435494,6.85583634187819,6.03041011466817,6.49602833089281,7.26228077999715,6.54638819801487,7.27990270255833,6.00136032699589,6.72749512008675
213338_at,TMEM158,213338_at,1,8.47010586829081,9.35381002655812,8.98070382009151,8.04611200720315,8.8282303451387,9.92948291151679,8.67256768577138,9.44581326149941,8.68366790381072,8.80001308337184
213418_at,HSPA6,213418_at,1,8.00999406922178,7.9157262492977,7.79954604763205,7.84525876201685,7.99978990531843,8.43682553789964,7.89375776312972,7.88216613824554,7.85566851258932,7.87648690389557
212958_x_at,PAM,212958_x_at,1,10.1512821043783,10.9233905505345,9.90241789969208,9.46258181982994,9.99895696099459,10.4197889154925,10.3166783658453,11.182698944854,10.8441817205477,10.3167138672082
202336_s_at,PAM,202336_s_at,1,10.5722250927273,11.3472238587953,10.4664069525864,9.88313225880524,10.6121817957832,10.8616327112861,10.7871731891541,11.5480837202488,11.315942866736,10.8750812051373
