,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,A,L,GSM26878.CEL,GSM26883.CEL,GSM26887.CEL,GSM26903.CEL,GSM26910.CEL,GSM26879.CEL,GSM26896.CEL,GSM26897.CEL,GSM26907.CEL,GSM26911.CEL
201392_s_at,NA,NA,0.615449189257797,7.66866603243849,2.2139914199724,0.0404845778031721,0.317894097381103,-4.06457109361677,0.615449189257796,8.13808288627388,7.52263369701609,8.5465159005051,8.06147276236762,7.90546284088429,7.86786433950899,8.3090985881034,7.56486479894619,7.24862464035177,7.094465029237,7.10408149106938,8.60113252547608
212435_at,NA,NA,-0.622332998426634,9.37210038836977,-2.213744189388,0.0405044097526685,0.317894097381103,-4.06500175066922,-0.622332998426634,8.99565322019503,9.61798621862167,8.96323915576654,8.5804407786973,9.19149019253553,9.05317990600171,9.18991606797408,8.89447641788289,10.3312849351913,9.24122219310054,10.117194281945,9.50575326498861
212920_at,NA,NA,-0.604592722010257,7.80167082699268,-2.21348004961585,0.0405256079901859,0.317894097381103,-4.06546183358721,-0.604592722010259,7.49909876860257,8.10369149061283,7.74282787307574,7.65237792009868,8.37233882111307,7.25025293545218,6.4776962932732,7.69666156642027,8.1618758865959,8.33967313789402,8.26365371268938,8.0565931494646
35436_at,NA,NA,0.449187698857046,8.05820392377438,2.21277190052422,0.0405824901562187,0.317894097381103,-4.06669515293425,0.449187698857046,8.43885902129936,7.98967132244231,8.02856349452835,8.89786999860838,8.2416430889295,8.39503804888633,8.63118047554422,7.95027463329236,7.78397290813543,8.4672108103381,7.99298309054544,7.75391516990021
210970_s_at,NA,NA,-0.665377238699679,8.19610717377487,-2.21244824925023,0.0406085119786926,0.317894097381103,-4.06725875622263,-0.66537723869968,7.94463042021819,8.61000765891787,8.66990921197086,7.28252998711492,8.47167811830614,7.58167302579366,7.71736175790536,7.70918113532514,8.93553106467418,8.90136523115624,8.51705170505123,8.98690915838254
202136_at,NA,NA,-0.470729462822083,10.4140398918474,-2.21226121141425,0.0406235569811163,0.317894097381103,-4.06758444186156,-0.470729462822085,10.2261416739744,10.6968711367965,10.2056379578984,10.178986818046,10.7309423408629,9.93335375514631,10.0817874979185,10.3656076049174,10.9253811842244,10.6581166672481,11.1819333170208,10.353316910572
218242_s_at,NA,NA,-0.579925394505842,8.51144054216442,-2.21223267064964,0.0406258532029065,0.317894097381103,-4.06763413807729,-0.579925394505842,8.49891677224058,9.07884216674643,8.17968151432866,8.94324771773155,8.46150964674623,7.74140423591084,9.16874074648564,8.73007434691154,9.03919518755385,8.84216991216567,9.59231508477851,9.19045630232256
212130_x_at,NA,NA,-0.436782562332587,11.5823225924057,-2.21165023152234,0.0406727389589706,0.3180101780543,-4.06864822661006,-0.436782562332583,11.2230018567447,11.6597844190773,10.8705497485797,11.2766573821152,11.2923252412731,11.1409412141216,11.5345356976339,11.4707772284255,11.5980195657427,11.6548198153141,11.7329990630831,11.842306422821
201735_s_at,NA,NA,0.557789688413569,9.32188201372293,2.21038794717655,0.040774522744537,0.318554972182123,-4.0708455029418,0.557789688413568,9.79109242281811,9.23330273440454,8.99294271265106,9.78026523633696,10.1309676962061,9.64953421089429,10.4017522580022,9.22195287579899,9.25998965783066,9.20817104811092,8.79825649201599,9.67814359826616
200792_at,NA,NA,0.467215251641397,11.7973836939494,2.20987721784101,0.0408157718484723,0.31861893497118,-4.07173434410648,0.467215251641395,11.9630209799518,11.4958057283104,11.9561039160717,11.5872978539786,12.1578819516255,11.8539216443289,12.2598995337541,11.75416914805,11.6123476040662,11.781916754262,11.3573949785755,10.9732001565983
219863_at,NA,NA,-1.03601586161038,8.17385607406901,-2.20949168857628,0.0408469346183573,0.31861893497118,-4.07240522139523,-1.03601586161038,7.43287004893996,8.46888591055034,7.2606966304664,8.21308454783651,6.99728738762997,7.03849710262626,7.65478457614066,9.53053777716734,9.79051128421468,7.55946551194116,7.78963298088161,7.6742819985469
217739_s_at,NA,NA,1.27695078554251,9.70388520013858,2.20533736818576,0.0411841265048398,0.320865647971237,-4.07963032575449,1.27695078554251,10.2487594170959,8.9718086315534,10.894791513697,7.40812586755671,10.2164933763485,11.64260233787,11.0817839900073,8.911167773108,9.28515384217242,8.48829826668474,9.3049711842163,8.86945209158555
203255_at,NA,NA,-0.513517736093108,7.92064916903432,-2.20425474309839,0.0412724195809824,0.320865647971237,-4.08151199345469,-0.513517736093104,7.68367091278717,8.19718864888027,7.65732694619669,7.6936736691058,7.96654424563896,7.80911528068642,7.29169442230796,7.52276839423016,8.73879643641901,8.26194312179454,8.55114521145464,7.911290080503
204699_s_at,NA,NA,-0.524604106934829,8.48718306881401,-2.20424640148752,0.0412731005540721,0.320865647971237,-4.08152648973179,-0.524604106934827,8.01746173948175,8.54206584641658,8.41126186485732,7.96588020465828,8.48682130434862,7.51197756755785,7.71136775598667,8.28479238014216,8.48195026384476,9.21652075384673,8.22844267172323,8.49862316252601
33322_i_at,NA,NA,-0.975819914373513,12.3558968324101,-2.20418890832752,0.0412777943287905,0.320865647971237,-4.08162640209144,-0.975819914373515,11.5849713052939,12.5607912196674,12.4673924114555,10.1941688254329,10.4751613400831,12.3787959207273,12.4093380287709,12.6151424369241,12.966466431415,12.580792943214,12.6675912651177,11.9739630216664
201448_at,NA,NA,-0.754843095670608,9.10591148828432,-2.2039579216179,0.0412966571718675,0.320865647971237,-4.08202779954084,-0.754843095670607,8.58470854362384,9.33955163929445,8.07433533272605,8.93323574658131,9.23428245557323,8.3801276535146,8.30156152972401,9.14104650768846,10.2945864844387,9.42590665596259,9.53309112190991,8.30312742647253
204690_at,NA,NA,-0.404342844609893,8.75239723458534,-2.20308654819007,0.0413678867638126,0.321167584092761,-4.08354182430672,-0.404342844609893,8.60999622232037,9.01433906693026,8.48262497259445,8.75535733768015,8.82395664375866,8.6111903421691,8.37685181539948,8.99074745014161,9.07663796970401,8.95924065859377,9.35331603474387,8.69175322146805
203127_s_at,NA,NA,0.66253066135023,9.30488970959037,2.20253366901253,0.0414131399862738,0.321267533185151,-4.0845022918483,0.662530661350228,9.92128603704012,9.25875537568989,10.1501204234836,8.65240091408273,10.654593575598,9.71641558881277,10.4328996832235,9.42187328740474,9.16277689331599,9.183708469674,9.21730668247762,9.30811154557709
209504_s_at,NA,NA,-1.11154259977645,7.27602557008581,-2.20115229920502,0.0415264045261798,0.321894520084965,-4.08690144968969,-1.11154259977645,6.39220158288637,7.50374418266281,6.40624269899649,6.43299311279359,6.16456490645787,6.42358800080267,6.53361919538122,6.79245332205956,6.75888991220777,9.60996576053417,6.43075059450426,7.9266613240083
221522_at,NA,NA,-0.771730177385788,8.40123979283018,-2.19919139666915,0.0416876772545392,0.322319570116069,-4.09030573235505,-0.771730177385788,7.68117045400415,8.45290063138994,7.92316493451584,7.50544651714056,7.93880562175346,7.62455351732598,7.4138816792849,8.39467090710786,8.11615987411428,8.70824385994813,9.00007713965017,8.04535137612925
221909_at,NA,NA,-0.522313061652171,7.09753871842886,-2.19903871371492,0.0417002586916385,0.322319570116069,-4.09057073283228,-0.522313061652174,6.80559046618344,7.32790352783561,6.49105675334903,7.57471688931793,6.52554969754183,6.89375834325445,6.54287064745396,7.48649078899857,6.99097801759351,7.320178920382,7.13956421227574,7.70230569992825
208161_s_at,NA,NA,1.47243832164763,8.51331581625848,2.19891892194536,0.0417101322637033,0.322319570116069,-4.09077863950999,1.47243832164763,9.54617751837311,8.07373919672548,8.08861924035943,12.1048209123434,11.6495611976045,8.10148183135819,7.78640441019998,7.91023094568098,8.14998326934892,8.16061333474871,8.01107672150063,8.13679171234816
215537_x_at,NA,NA,-0.660938869993533,9.35141271209139,-2.19780841161194,0.0418017661052822,0.322319570116069,-4.0927057113813,-0.660938869993538,9.04980254974594,9.71074141973948,9.16797534728003,9.84702935176816,8.70417090394983,8.47771751125771,9.05211963447397,9.64406902259704,9.51917179243538,9.67383572968075,10.051358522609,9.66527203137522
218128_at,NA,NA,-0.7110790585203,6.4456489661864,-2.19682671723566,0.0418829249241906,0.322319570116069,-4.09440880698839,-0.7110790585203,6.06227562881238,6.77335468733268,6.17273113014252,5.7702257741907,6.7141442081882,5.91506611057409,5.73921092096642,5.96731382024065,6.77180778434211,7.66158179802509,7.24631034745211,6.21975968660345
205768_s_at,NA,NA,-0.71542177291903,6.2387376166717,-2.19662127139541,0.0418999279174182,0.322319570116069,-4.09476517289191,-0.71542177291903,6.0217763655969,6.73719813851593,5.85359765412309,5.81464599698867,5.96233339784009,5.61827902566369,6.86002575336895,5.98609719628603,7.75133761251093,6.78563194734801,5.88548948927729,7.27743444715741
203892_at,NA,NA,-0.802382582333433,7.57160687759914,-2.19635936928075,0.041921612522483,0.322319570116069,-4.09521944138484,-0.802382582333433,7.08663016204486,7.8890127443783,7.27428851331767,7.22141832329651,6.61256636533969,7.13475024298632,7.19012736528412,7.27624004664173,7.40658179202712,9.32311866309155,8.38703125450924,7.05209196562184
205879_x_at,NA,NA,-0.659539064836462,9.00468649891183,-2.19608662347604,0.0419442059242223,0.322319570116069,-4.09569248684094,-0.659539064836459,8.93385188065048,9.59339094548694,8.64012384329403,9.35291484887667,9.6083493392591,8.27082804601195,8.79704332581066,10.2109483322595,9.44651963196199,8.8333562106788,9.16441432458042,10.311716227954
203367_at,NA,NA,-0.62350411312892,9.17368916415544,-2.19563230054749,0.0419818654779187,0.322319570116069,-4.09648038530151,-0.62350411312892,8.81640976203185,9.43991387516077,8.60344835358283,8.63071313322211,9.06684455107532,8.95894038782354,8.82210238445545,8.58485014603824,9.582094854871,9.63849947344146,9.05304021711643,10.3410846843367
208696_at,NA,NA,0.538410067502296,10.4403863045448,2.19507348772404,0.0420282290303938,0.322319570116069,-4.09744937087974,0.538410067502298,10.728667538324,10.1902574708217,10.3957141747891,11.3241378586625,10.4547325692789,10.0937522002102,11.3750008886793,10.2499752351079,9.87675292863602,10.1425044205301,10.2416277744344,10.4404269954001
53720_at,NA,NA,-0.628257791277588,7.6521218377172,-2.19490078458717,0.0420425673813034,0.322319570116069,-4.09774881218131,-0.628257791277588,7.3068363665867,7.93509415786429,7.3209703901979,7.46188921872082,7.3237254004691,7.13366053573807,7.29393628780764,8.42340508619251,9.04786791101191,7.53909432804297,7.14211874142544,7.52298472264864
218488_at,NA,NA,0.482761073508442,9.61329419853716,2.19478481341846,0.0420521981934911,0.322319570116069,-4.09794988155628,0.482761073508442,9.86948243033684,9.3867213568284,9.58403873901024,9.5192560805979,9.85451755632055,9.82119960934281,10.5684001664127,9.19448308991932,9.40573287155484,9.09801102781814,9.46831396255814,9.76706583229156
208842_s_at,NA,NA,0.417817934231238,9.9582236860863,2.19472141496095,0.0420574639690255,0.322319570116069,-4.09805979856539,0.417817934231238,10.2232618886454,9.80544395441415,10.0289699318561,10.0384494904456,10.6352403264802,9.90475609834021,10.5088935961048,9.78781493673459,9.62155811562176,10.062072597837,9.9825902429886,9.57318387888886
209397_at,NA,NA,-0.455083092601111,9.8085058060287,-2.19432564121232,0.0420903500260004,0.322319570116069,-4.09874593171558,-0.455083092601113,9.29887822284793,9.75396131544904,9.60948326138557,9.05621037689139,8.8478147669892,9.36015133678145,9.62073137219205,10.0312167330076,9.86620107502959,9.82088005639036,9.5111391718642,9.54036954095347
214774_x_at,NA,NA,-2.08067821299789,7.69257980095911,-2.19422131906348,0.0420990224126617,0.322319570116069,-4.09892677855954,-2.08067821299789,7.35006898172681,9.4307471947247,8.48318716056741,10.0886301963455,8.35025581956977,4.82818953810863,5.00008219404273,8.74038109406439,7.8618441536646,10.9174190335496,9.1483824016865,10.4857092906584
204160_s_at,NA,NA,-0.849546204996996,7.83184277129325,-2.19371865062449,0.042140832703579,0.322319570116069,-4.09979810970059,-0.849546204996996,7.30490285081789,8.15444905581489,7.39296118894553,6.14955370835658,6.85398888180733,8.20747716320282,7.9205333117772,7.66253694922135,7.43798641940072,8.30628807828656,9.07467879904015,8.29075503312567
212765_at,NA,NA,-0.627820857705276,8.97824378237241,-2.19350913207551,0.0421582710364474,0.322319570116069,-4.10016125933265,-0.627820857705274,8.55092223993651,9.17874309764178,9.19849589773021,8.2640421793857,8.92332879685802,7.76556541713837,8.60317890857024,8.97528862744346,8.8581850177703,9.94120206148003,9.16246867009109,8.95657111142404
202049_s_at,NA,NA,-0.433171824012058,8.45151698546635,-2.19341659802376,0.0421659748045412,0.322319570116069,-4.10032163865789,-0.43317182401206,8.22468572405434,8.6578575480664,8.29333191321494,8.45262835739998,8.35305201106997,7.79564160391312,8.22877473467372,8.51106194432824,8.69006911695305,8.21425842731407,8.72695036574334,9.14694788599332
202118_s_at,NA,NA,0.737656112711328,9.4177397156547,2.19247672440482,0.0422442958186349,0.322669671372206,-4.1019504111722,0.737656112711328,10.0082524026712,9.2705962899599,9.872260417572,9.65087239593574,10.1015389591278,10.3605484619231,10.0560417787975,8.28808515392356,9.40143572753797,9.49633586725038,9.98043576670235,9.18668893438522
218274_s_at,NA,NA,0.404270282736706,7.78003454770964,2.19119535289415,0.042351289913081,0.323173149238992,-4.10417037458016,0.404270282736705,8.01443243463073,7.61016215189402,7.67310233513601,7.90183886038183,8.03762724870477,8.41591334551405,8.04368038341698,7.64100392472518,7.60014736915021,7.52495068933234,7.54560470919991,7.73910406706249
214119_s_at,NA,NA,0.575023663362623,9.23654947453493,2.1908627124608,0.0423791059957654,0.323173149238992,-4.1047465548119,0.575023663362623,9.58362440525365,9.00860074189102,9.42106163662359,10.6513582655289,9.33472180380203,9.49414507802559,9.01683524228817,9.1072956102384,8.92246530972248,9.10072555675719,8.98152365393658,8.93099357880047
204222_s_at,NA,NA,-0.971446615328092,7.77952912716798,-2.19051828004686,0.0424079258525668,0.323173149238992,-4.10534311000126,-0.971446615328092,7.11427256725396,8.08571918258205,7.30003231082401,7.47835038456879,6.77775136298696,7.48154920842014,6.53367956946989,7.85226981205158,7.69604973431017,9.93934700454485,7.49404533990032,7.44688402210331
221816_s_at,NA,NA,-0.810189471611299,10.3977440216548,-2.18937425502169,0.0425037797971982,0.323471177231731,-4.10732418719564,-0.810189471611299,9.93307105886413,10.7432605304754,9.88356798730422,9.81129714700107,10.4983507512322,9.4546571848336,10.0174822239496,11.3599386801916,10.7029047030718,10.5582141668841,10.3580536002621,10.7371915019674
214085_x_at,NA,NA,-0.840281578030192,9.00607119181872,-2.18927343199099,0.0425122369593002,0.323471177231731,-4.1074987525511,-0.840281578030192,8.52532647380096,9.36560805183116,8.43954800214826,8.56947936859429,8.09905672016193,8.96297840504728,8.55556987305306,8.83329734658591,9.29831378553678,10.906415265477,9.20577122506125,8.58424263649482
206656_s_at,NA,NA,0.539190691129591,12.1442624963956,2.18818169347676,0.0426039124894665,0.323632974570819,-4.10938871059521,0.539190691129589,12.6669932423325,12.127802551203,12.6922426083792,11.5997381883702,12.9006763050053,13.0803960557602,13.0619130541479,11.827625143161,12.208757584518,12.321101078061,12.2535557885059,12.0279731617689
209036_s_at,NA,NA,0.499565060666603,11.0714170548755,2.18787647742488,0.0426295746002878,0.323632974570819,-4.10991699158085,0.499565060666605,11.2058448443626,10.706279783696,11.5279717584492,11.4232972216394,11.1347048487331,11.4607715719509,10.4824788210403,10.8684783882183,10.2106546503883,10.7583561092243,10.9748037134952,10.7191060571538
208682_s_at,NA,NA,0.585279757240404,10.3560687090427,2.18756957421195,0.0426553928932592,0.323632974570819,-4.11044815206373,0.585279757240405,11.0744776227439,10.4891978655035,10.7831898297171,11.4308060286449,11.5157694478474,11.0540263602183,10.5885964472918,11.0098850858519,10.2559029003112,11.0615057967967,10.3543318044534,9.76436374010443
202709_at,NA,NA,-0.671872830532459,9.1463573575221,-2.18693311767673,0.0427089807467306,0.323632974570819,-4.11154954363852,-0.671872830532457,8.88145701191624,9.5533298424487,9.09394258037406,9.04848880919225,8.61406273978328,8.99017442506105,8.66061650517056,9.03270923245968,9.02388314120019,10.5584098280931,8.89921212419648,10.2524348862941
208625_s_at,NA,NA,0.407378198620719,8.6156840861639,2.18669887087268,0.0427287192455323,0.323632974570819,-4.11195486480532,0.407378198620719,8.89482716361249,8.48744896499177,8.72386834097212,9.16328246174661,8.99093052785728,8.53808070010988,9.05797378737654,8.53808070010988,8.27431339542029,8.28450954208671,8.39911839393882,8.94122279340313
205249_at,NA,NA,-0.727870373664442,8.22912374527212,-2.18669307792154,0.0427292074871773,0.323632974570819,-4.11196488814403,-0.727870373664438,7.8026418308595,8.53051220452394,7.90596315132607,7.71256845733201,8.03396210105399,7.50821425571744,7.852501188868,8.58960937236793,10.1247766830046,7.66340299314082,8.13738598705315,8.13738598705315
215382_x_at,NA,NA,-0.428311312642423,7.29629685770424,-2.18569803374269,0.0428131479583814,0.324021398964958,-4.11368636184782,-0.428311312642422,7.21769229192243,7.64600360456485,7.35297421408749,7.34875134038674,6.90169334473276,7.29265762773184,7.1923849326733,7.51142723912588,7.23553399625588,8.19527832246061,7.50937467449259,7.77840379048928
212651_at,NA,NA,-0.842371418992645,7.37246936841508,-2.18280471129204,0.0430580862210089,0.32562677704638,-4.11868950347556,-0.842371418992641,7.04597358530275,7.88834500429539,7.35148091294172,7.77462654202411,7.17450827293857,6.35812906549046,6.57112313311889,7.10706965715542,9.57713186229991,7.74406648981195,7.54986744261099,7.4635895695987
202778_s_at,NA,NA,-0.611767601619377,8.43489784735673,-2.18092028579942,0.0432183066476542,0.326228859275204,-4.12194609890888,-0.611767601619375,8.29102778404839,8.90279538566777,8.42216485968893,8.33759771339059,9.06131701771555,7.43585556767935,8.19820376176756,9.09384798659504,8.38703028766919,8.58368064359382,9.28857436745924,9.16084364302155
212852_s_at,NA,NA,-0.577959968088857,10.8649074465647,-2.18047441315064,0.0432562963411933,0.326228859275204,-4.12271641341556,-0.577959968088855,10.5871770212909,11.1651369893798,11.0732175604931,10.7330317087404,10.5868811017228,9.98885319392847,10.5539015415698,10.5631858611558,11.252573951573,11.4831922051944,10.7192262839479,11.8075066450277
208804_s_at,NA,NA,-0.447255229250239,10.7741084481529,-2.18038906988869,0.0432635713413717,0.326228859275204,-4.12286384732179,-0.44725522925024,10.6010990816172,11.0483543108674,10.4981476040732,10.7004027632831,10.4636733600361,10.785395706517,10.5578759741763,11.4176076382734,11.0123049244962,11.3321600564953,10.6681528555253,10.8115460795467
209092_s_at,NA,NA,-0.571052328795631,8.73097143062905,-2.18032284042974,0.0432692177792953,0.326228859275204,-4.12297825917845,-0.571052328795632,8.35664825569943,8.92770058449507,8.21519985791895,7.88790111451263,8.9895890834685,8.35988841478794,8.33066280780915,8.24048256863086,8.99079616115854,9.25490813575063,9.41825892308304,8.73405713385227
64486_at,NA,NA,0.461070798137225,10.056461924708,2.17851459473447,0.0434236428059001,0.327045809316962,-4.12610127696386,0.461070798137225,10.4626078848528,10.0015370867156,10.3461033830069,10.7760296011024,10.0596865103916,10.9447638655248,10.1864560642382,10.3416233911377,9.71583150807315,10.2126817622677,10.0240566408778,9.71349213122153
204731_at,NA,NA,-1.25330224374184,7.61559612969546,-2.17791678912656,0.0434748069215999,0.327045809316962,-4.12713343195253,-1.25330224374184,6.82718013683883,8.08048238058067,7.55006464814061,6.41798159615951,6.37814206508186,6.83954751102471,6.95016486378745,6.86712684524872,9.42886453567913,7.0029651128568,7.26727804068565,9.83617736843308
218370_s_at,NA,NA,-0.463818344615049,8.6542059716339,-2.17789750124702,0.0434764586261916,0.327045809316962,-4.12716673128372,-0.463818344615046,8.41738409138955,8.88120243600459,8.68534693153935,8.5978653220448,8.18737470483623,8.69223393977479,7.92409955875256,8.64189854443026,9.18939387880546,8.70250074059089,8.69368569365006,9.1785333225463
209222_s_at,NA,NA,0.492728921684435,8.8182897425882,2.17517093085023,0.0437105273778341,0.328557464123386,-4.13187234969978,0.492728921684433,9.24919387648021,8.75646495479578,8.64369127472843,9.54062186822724,9.49131332561572,9.40041136003235,9.16993155379731,8.80688112117231,8.62283536222924,9.0559928075455,8.6008514437005,8.69576403933134
213008_at,NA,NA,-1.18982029066009,8.15362764376069,-2.17272723016795,0.0439212951803949,0.329648063390246,-4.13608701486713,-1.18982029066009,7.59233801550947,8.78215830616956,7.61446939508266,8.12675997851159,7.56037327021199,7.11725088431345,7.54283654942765,8.40475571234323,7.55171585946823,7.71233874317981,8.61863078287855,11.623350432978
212156_at,NA,NA,-0.396713613169871,8.19373412076575,-2.17235101955757,0.0439538258788452,0.329648063390246,-4.13673563496186,-0.396713613169871,8.06215429686013,8.45886791003,8.03203756950852,8.16140978702938,7.79432279972698,7.96550008385306,8.35750124418271,8.23396912333631,8.455072560369,8.23304014132598,8.40552198292649,8.96673574219222
219038_at,NA,NA,0.808844816539581,8.36146548867864,2.17233409275343,0.0439552900489111,0.329648063390246,-4.13676481679699,0.80884481653958,8.88684472715951,8.07799991061993,8.16982993238446,8.46042631440932,9.42070452766678,8.94977859870624,9.43348426263077,7.95857760412679,7.95470748605109,8.53371782699619,7.76527349349394,8.17772314243165
222231_s_at,NA,NA,0.839458117640278,10.9345041161826,2.17053022653111,0.0441115814818893,0.33057032587863,-4.1398739637391,0.839458117640282,11.3648976613208,10.5254395436805,10.629670917928,12.5572029637562,12.2882974169423,10.3123376534559,11.0369793545218,10.1627635649332,10.0437281491833,10.9819688549162,10.9281107211436,10.5106264282265
218695_at,NA,NA,0.774062700786418,9.94797412623152,2.16977050604079,0.0441775580495064,0.330814891296002,-4.14118299142203,0.774062700786418,10.3223308908558,9.54826819006942,10.3347511091645,11.0334372565194,10.2069071416461,10.2936483381772,9.74291060877191,9.5555870988657,9.30898641759651,9.03743232165106,10.2973348366243,9.54200027560949
204994_at,NA,NA,-0.760517445884851,9.35507955530569,-2.16913242727464,0.0442330408133456,0.330980566327312,-4.14228222961757,-0.760517445884847,8.77907176871597,9.53958921460081,8.5911008843679,9.67145207077177,8.39535295638527,8.62162555134395,8.61582738071094,10.4110023228086,10.0966062920273,9.19462729391805,9.00594461121172,8.98976555303834
202591_s_at,NA,NA,-0.462212087322113,10.6449774011585,-2.16825120153779,0.0443097710300821,0.331184937149891,-4.1438000501254,-0.462212087322113,10.2402386269523,10.7024507142744,10.5978355194725,9.69117399121333,10.3534931670533,10.2152463229849,10.3434441340375,10.8397505400624,10.778257197424,10.4850450806399,11.0110214101789,10.3981793430668
206199_at,NA,NA,1.04556844102956,6.92052515820888,2.16805224928091,0.0443271111202435,0.331184937149891,-4.14414267758041,1.04556844102957,7.70310139936437,6.65753295833481,7.04788827976539,6.98192032753496,10.2433496634744,6.51568733552666,7.72666139052043,6.57466649554882,6.35288728873949,7.09032731662511,6.65267499309674,6.61710869766388
215116_s_at,NA,NA,-0.434130905590542,7.93979231428532,-2.16728765625114,0.0443938087431105,0.331198559668952,-4.14545926624511,-0.434130905590542,7.65019410629368,8.08432501188422,7.8601679097202,7.66335646704809,7.47044527280398,7.33163194002523,7.9253689418709,7.97447165239233,8.40059592214611,8.10202366072255,8.19427985280355,7.75025397135658
205883_at,NA,NA,1.24372127153936,6.6800356935051,2.16696929120922,0.0444216077711328,0.331198559668952,-4.14600739801876,1.24372127153936,7.58239465749439,6.33867338595503,6.49103991032014,6.23756905629017,6.68041388332932,10.5295970462532,7.9733533912791,6.04441206291198,6.72049561212369,5.96532035612853,6.17379108376122,6.78934781484974
216834_at,NA,NA,-0.548742221573304,9.09265123772503,-2.16688380391935,0.0444290750775423,0.331198559668952,-4.14615457459785,-0.548742221573304,8.56212796145809,9.1108701830314,8.55845475908791,8.82355152354274,8.77964982716639,8.56423016296334,8.08475353453009,9.00496274262018,9.50061095737445,8.86437454654138,8.93071030370421,9.25369236491677
202184_s_at,NA,NA,-0.592890100418947,10.302237004034,-2.16592176345158,0.044513188652398,0.331576469826646,-4.14781062000625,-0.592890100418948,9.90370042817354,10.4965905285925,10.4846088167936,9.2857226091009,10.5539624021768,9.40217773674061,9.79203057605588,9.93278247820728,10.9018647152592,10.7192952492535,10.6185460297883,10.3104641704541
209240_at,NA,NA,-0.427963865707822,10.5289937674574,-2.16437452645342,0.044648773835763,0.331821004989209,-4.15047315956375,-0.427963865707822,10.2452778957809,10.6732417614887,10.1696079701888,10.1486609322602,10.4365155643013,10.4042801749028,10.0673248372512,10.4208042270428,11.0108828038733,10.8546132110517,10.7377698769448,10.3421386885309
204058_at,NA,NA,1.43277034576446,6.25183339971293,2.16404029953454,0.0446781120191506,0.331821004989209,-4.15104817011853,1.43277034576446,7.06216346052571,5.62939311476125,8.53126319825805,5.01152697590443,9.0325400484991,7.97623473718767,4.75925234277932,5.33416820691877,5.88840320769072,5.84493512081631,5.28005047924797,5.79940855913248
205342_s_at,NA,NA,0.650476390061375,5.94293532945164,2.16404013303234,0.0446781266389918,0.331821004989209,-4.15104845655989,0.650476390061376,6.37247499019597,5.7219986001346,6.09296500936171,5.89583011547768,5.59154636462451,7.76583399154228,6.51619946997369,5.76445377170761,5.76072934639977,5.82873278282005,5.53299243519321,5.72308466455235
219966_x_at,NA,NA,0.589883179271739,10.1370472969735,2.16374290646931,0.0447042318188416,0.331821004989209,-4.15155976949724,0.589883179271739,10.382077972901,9.79219479362927,10.13166629335,9.92804569135399,10.7592845362014,10.9238545686081,10.1675387749916,10.2306785540523,10.3753963754571,9.88014187788557,9.18395519087516,9.29080196987624
206452_x_at,NA,NA,0.417335543694962,8.63103289450649,2.16334308552767,0.0447393698487056,0.331821004989209,-4.15224751192484,0.417335543694962,8.91884243559407,8.5015068918991,8.83407049298372,9.07182789518832,8.92849662400637,9.19260691029527,8.56721025549664,8.68117707677666,8.55511055222889,8.56260886740754,8.63107510018835,8.07756286289408
205769_at,NA,NA,-0.729075015810542,5.96772544115603,-2.16326000478502,0.0447466745288815,0.331821004989209,-4.15239041241061,-0.729075015810542,5.74128309413657,6.47035810994711,5.36076049913172,5.58660502372174,5.5187266120762,5.4668192860006,6.77350404975261,5.68897383179132,7.29906825950773,6.65060527534313,5.59085592705756,7.12228725603583
209143_s_at,NA,NA,-0.712618101043647,11.0017984190961,-2.16221942282299,0.0448382579489887,0.331947344703627,-4.15417997502983,-0.712618101043644,10.5461090601971,11.2587271612407,10.3502493703149,10.7684468456834,11.4210176815796,10.5215049859141,9.6693264174936,11.276194674416,10.8540655758044,12.4328152184725,10.5979166388605,11.1326436986504
213158_at,NA,NA,-0.908736759734873,7.03117825963362,-2.1621952647112,0.0448403861863134,0.331947344703627,-4.15422151576009,-0.908736759734873,6.54690815088258,7.45564491061745,6.77663941742378,6.19081802301761,6.39935914284149,6.27355009596227,7.09417407516775,6.7289094823519,8.47782805863962,8.42986997728115,6.84536318928338,6.79625384553121
201722_s_at,NA,NA,-0.423106146617274,10.2161648659204,-2.16192639607114,0.04486407873892,0.331947344703627,-4.15468382749571,-0.423106146617277,10.0219870174617,10.445093164079,10.2741434806594,9.90516256536726,10.2334294202931,9.54143923087544,10.1557603901133,10.2168719898046,10.6973343721127,10.2005483683902,10.6988129374894,10.4118981525979
217993_s_at,NA,NA,-0.492931626829344,10.7851544943915,-2.16074888022885,0.0449679760434238,0.332209424502321,-4.15670815450411,-0.492931626829346,10.5040949139919,10.9970265408213,10.5645467550316,9.85145198227393,10.4934490628434,10.9523836153963,10.6586431544145,10.6175638520856,11.044794086691,11.3407511968884,11.0853445674786,10.8966790009628
201652_at,NA,NA,0.481955222184343,10.532047536383,2.16071303997112,0.0449711418406632,0.332209424502321,-4.15676975967499,0.481955222184345,10.7451733056795,10.2632180834951,11.1195866391772,10.4259045020243,10.8943155945026,10.6861958682468,10.5998639244464,10.4214493224586,10.4358158950507,10.1878519108648,10.4664505110028,9.80452277809884
