,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,B,L,GSM26888.CEL,GSM26889.CEL,GSM26892.CEL,GSM26898.CEL,GSM26906.CEL,GSM26879.CEL,GSM26896.CEL,GSM26897.CEL,GSM26907.CEL,GSM26911.CEL
210470_x_at,NA,4841,0.0794809044656297,9.71383664379429,0.32140042737296,0.751744683906382,0.904685717286706,-6.29393832007997,0.0794809044656297,9.65299871528812,9.57351781082249,9.27076842754727,9.60026433552289,9.76026673105789,10.2046379480722,9.42905613424032,9.38144682250419,9.60091937395944,9.18457229112222,9.67555413540044,10.0250964311262
209754_s_at,NA,7112,-0.0803901267425298,6.52759335650792,-0.321153184486518,0.75192883645692,0.904685717286706,-6.29401930487484,-0.0803901267425298,6.63102726764926,6.71141739439179,6.23839759987388,6.57879068887392,6.29291236721391,7.33974846296771,6.7052872193169,6.48721017484237,6.35290434839869,6.82526738158008,7.23582249941857,6.65588256771926
221776_s_at,NA,29117,0.0975195730638063,8.53343468956549,0.321036468104387,0.752015775016242,0.904685717286706,-6.29405751411743,0.0975195730638045,8.61809015883437,8.52057058577057,8.53370056070821,8.11149491634409,8.93421339784626,9.02384215238586,8.48719976688744,8.98730393392987,9.06765095336945,8.81172022924825,7.63705182823383,8.09912598407143
200027_at,NA,4677,-0.0679252943576429,11.703235859523,-0.320929107491263,0.7520957477659,0.904685717286706,-6.2940926484635,-0.0679252943576429,11.6570138922563,11.7249391866139,11.2831200307697,11.7610981983016,11.7785987697133,11.6953082630495,11.7669441994473,11.9772785626715,11.8471156202807,11.4643208659458,11.7189783347478,11.6170025494238
214607_at,NA,5063,0.0670612501724204,8.22695020740153,0.320798418276538,0.752193101863378,0.904685717286706,-6.2941354015551,0.0670612501724186,8.29205721325637,8.22499596308395,8.05905093810961,8.12394081690615,8.89429076581505,8.20349905866463,8.1795044867864,8.41530599464281,8.62285497934702,7.83424042259451,8.03158353674058,8.22099488209482
204092_s_at,NA,6790,0.118907587887344,9.36234801638692,0.320762352963145,0.752219968692374,0.904685717286706,-6.29414719677363,0.118907587887344,9.60859823277315,9.4896906448858,9.37831088027418,9.41597028676038,10.2260214081361,9.46776587694096,9.55492271175407,9.10442135253268,11.2346861520243,8.8544623641707,9.18733801371794,9.06754534198342
218645_at,NA,11179,0.0790944756498382,7.50900938569932,0.320698615298098,0.752267450818664,0.904685717286706,-6.29416803907567,0.0790944756498382,7.59028335413229,7.51118887848245,7.73976274009498,7.28751685960839,7.49230392895518,7.42830194752459,8.00353129447832,7.44462227325994,7.37983394885233,7.89356348745624,7.53150387225894,7.30642081058482
208837_at,NA,23423,0.101357704883602,11.5769168505804,0.320528857815761,0.752393918637608,0.904685717286706,-6.29422353003917,0.101357704883602,11.3490806568188,11.2477229519352,11.258176642117,11.4042836808404,11.7750982383179,11.7591272252887,10.5487174975302,10.9556160576389,10.633302991171,11.6698733046138,11.7772798911696,11.202542515083
205698_s_at,NA,5608,-0.12874927689061,8.04897715114404,-0.320468776511093,0.75243868041047,0.904685717286706,-6.29424316268756,-0.12874927689061,7.66475110300928,7.79350037989989,7.54861108499712,7.19784370348312,8.14957036654595,7.61935302250729,7.8083773375129,8.02968557499856,8.30831100610299,7.35917292015513,7.43205407908427,7.83827831915849
217898_at,NA,56851,-0.0702804862382305,10.6434535539829,-0.320353724103571,0.752524399282622,0.904685717286706,-6.29428074798644,-0.0702804862382287,10.5975888174724,10.6678693037107,10.6277066285581,11.0110739681038,10.7033774436812,10.1355684298859,10.5102176171333,10.6932145104844,10.6510672816459,10.837599627725,10.6466746513717,10.5107904473264
213341_at,NA,56929,-0.118590877574865,8.45204166897177,-0.320255135849813,0.752597854312081,0.904685717286706,-6.29431294417143,-0.118590877574868,7.93574327002181,8.05433414759668,7.89865757365373,8.16815878110709,7.8516779558036,7.49068590498694,8.26953613455771,7.68535241418247,7.93980797082068,9.19400554749437,7.98760075082333,7.46490405466256
218316_at,NA,26520,0.0731083117437841,8.71991982031391,0.319768575082693,0.752960411248241,0.904818599678221,-6.29447169801517,0.0731083117437823,8.87120745883369,8.79809914708991,8.54811419697354,9.08358236649885,8.78659373546378,9.28034208491894,8.65740491031334,8.88984910274192,8.76805105031362,8.81024286711487,8.92195607082033,8.6003966444588
204163_at,NA,11117,0.101675952597912,6.81350597816864,0.319758929067844,0.752967599500354,0.904818599678221,-6.29447484288243,0.101675952597913,6.96180580654418,6.86012985394627,8.23507669296058,6.43074393866615,6.63886912641492,6.57844640653678,6.92589286814249,7.45946568155206,6.58569475855609,7.30522355003984,6.58533012863957,6.3649351509438
214056_at,NA,4170,-0.0700880790997758,6.76846064277813,-0.319677991230233,0.75302791564644,0.904818599678221,-6.29450122716047,-0.0700880790997758,6.86153423200049,6.93162231110026,6.70605757533671,6.70605757533671,7.50774797104017,6.67932192937479,6.70848610891403,7.56070374122733,6.7888378838588,6.94425022244428,6.74447554575502,6.61984416221588
209264_s_at,NA,7106,0.0865379883034905,6.56030059735309,0.319526198567444,0.753141038343671,0.904818599678221,-6.2945506910437,0.0865379883034896,6.70658066060016,6.62004267229667,7.87640836804816,6.62382991793784,6.23181905963443,6.53783985272267,6.26300610465771,6.32029125659709,6.43816648057105,6.44892139430256,6.89039078548084,7.00244344453182
201676_x_at,NA,5682,0.0662142777136232,11.8591622640302,0.319494900868289,0.753164363509617,0.904818599678221,-6.29456088697557,0.0662142777136232,11.9035358105776,11.837321532864,11.8789951661857,11.8262521496975,11.896429189801,12.1913229028614,11.7246796443424,11.8670486725412,11.7242986354409,11.8410245258248,11.9804723425084,11.7737634880046
200593_s_at,NA,3192,0.085037192713779,10.1824983090095,0.319245697626199,0.75335009539847,0.904893707865016,-6.29464203534917,0.085037192713779,10.4038666346479,10.3188294419341,10.0861548639344,10.6965384086921,10.5571387816939,10.4416893705615,10.2378117483574,11.0461569960905,10.3363288176029,10.1970924899939,9.53589678864793,10.4786721173352
221568_s_at,NA,55327,-0.0859777591958615,9.10866077041674,-0.319166285851256,0.753409284486283,0.904893707865016,-6.2946678811643,-0.0859777591958597,9.14074858485782,9.22672634405368,9.0833748385479,9.25590893619118,8.84364214573903,9.45408359677634,9.06673340703464,8.64922776050504,9.4169718005187,9.69186991411178,9.63172403044048,8.74383821469241
204089_x_at,NA,4216,0.0624807655489601,9.2031093618528,0.319033489337845,0.753508267091352,0.9049030532656,-6.29471108769097,0.0624807655489636,9.33147126844792,9.26899050289895,8.99941365060127,9.33025900962015,9.77203165021257,9.05182259080267,9.50382944100292,9.06842786678651,9.60281355583606,9.29426619075881,9.24301583139378,9.13642906971963
204345_at,NA,1307,-0.0919378214332314,7.58547321605348,-0.318541273218374,0.753875188920003,0.905029131856434,-6.29487107962663,-0.0919378214332314,7.63879062005404,7.73072844148727,8.56260362924925,7.33717267982428,7.25764099085861,7.49769448978136,7.53884131055668,8.04873328011497,7.28968821430523,8.37261236049542,7.75142114905975,7.19118720346098
213351_s_at,NA,23023,0.0787833037388381,8.14236123816007,0.318535136598919,0.753879763836512,0.905029131856434,-6.29487307275803,0.0787833037388399,8.26918699987289,8.19040369613405,7.82006236518339,8.97543249231238,7.96702254355536,8.43886957373074,8.14454802458259,7.49971962661773,8.1732654509656,8.61874459968107,8.29812105664849,8.36216774675738
212489_at,NA,1289,-0.121252763191944,9.33857543053634,-0.31852557079993,0.753886895262389,0.905029131856434,-6.29487617958747,-0.121252763191942,9.22744105223035,9.34869381542229,10.6348057706894,9.62198746228103,8.5088298507589,8.66720175290943,8.70438042451297,9.56650484671598,8.21544398450266,10.0889265102536,9.56063708768916,9.31195664795003
218747_s_at,NA,55080,-0.133485478466466,7.41953162227196,-0.318386155253635,0.753990833933603,0.905044405309607,-6.294921449224,-0.133485478466466,7.54463093161035,7.67811641007681,7.03229083076258,6.75252724860362,9.41787398132922,6.56471846856858,7.95574412878774,8.33497960238774,7.09698886651469,7.34569507045599,7.65539945801074,7.9575190530149
203079_s_at,NA,8453,0.0651053285527343,8.4953305622595,0.317917930013914,0.754339946059811,0.905341724756138,-6.29507334337319,0.0651053285527343,8.60357109028625,8.53846576173352,8.4463279323143,8.88008443183485,8.4841607461643,8.55389520370716,8.65338713741066,8.38362348213464,8.43205384617127,8.33505599449515,8.81374066771977,8.72785481814677
212851_at,NA,23142,0.10796936506693,7.5429621931637,0.317788883334942,0.754436173806487,0.905341724756138,-6.29511516780799,0.107969365066928,7.61372357282394,7.50575420775701,7.28284421612046,8.58312262446232,6.86655064987099,7.74349182465192,7.59260854901403,7.03375012263147,7.44104954134577,7.14633289047413,7.74449128146951,8.1631472028642
200090_at,NA,2339,-0.0992908707295488,11.2674234794688,-0.317284791156146,0.754812105868103,0.905341724756138,-6.29527838488849,-0.0992908707295506,11.3256744941152,11.4249653648448,11.3184592371447,11.4425623117798,10.985949908625,11.3237587769961,11.5576422360306,11.1297827262386,11.4244382040256,11.3795869564932,12.2960612841329,10.8949576533337
220199_s_at,NA,64853,0.0873186337470848,8.37176059350454,0.317270946892686,0.754822431266175,0.905341724756138,-6.2952828638299,0.0873186337470848,8.5198154203888,8.43249678664171,8.68714317613931,8.34996995548815,8.18886402437675,8.45549278441445,8.91760716152532,8.25701646432659,8.36688416458475,9.07416120780474,8.04431372060634,8.42010837588614
210007_s_at,NA,2820,-0.112735410744005,6.23656718317287,-0.317220065793244,0.754860380072886,0.905341724756138,-6.29529932339054,-0.112735410744004,5.90702234100639,6.01975775175039,5.61292465907775,6.13825114430076,5.72851964731069,5.78551768015739,6.26989857418533,5.94180477655745,5.62565506093323,6.42563107270967,6.19707696611262,5.90862088243898
209411_s_at,NA,23163,-0.100174131826753,8.58534053368497,-0.317046235979095,0.754990032955566,0.905341724756138,-6.29535553603377,-0.100174131826751,8.46396210474387,8.56413623657062,8.17434183261071,7.743235698863,8.96940731952981,8.79124219973938,8.64158347297644,8.4968684073351,8.5217676861937,8.37745237569032,8.47697688747209,8.9476158261619
203708_at,NA,5142,-0.192423739593094,8.97671416910516,-0.316971703681145,0.75504562599313,0.905341724756138,-6.29537962877296,-0.192423739593091,8.85593153552657,9.04835527511966,8.93453727498827,8.79241838562784,8.92734204513649,7.03459892902054,10.5907610428597,8.48176653909367,9.35700616693966,8.54635705463975,8.29653658666475,10.5601100282605
202302_s_at,NA,65117,0.0609135150107427,10.3965094243534,0.316971566536849,0.755045728289222,0.905341724756138,-6.29537967310002,0.0609135150107445,10.5330391559606,10.4721256409498,10.6077821087336,10.4175871966955,10.338946772765,10.9692116654001,10.3316680362085,10.5752625716456,10.5661325059331,10.6892842053327,10.4175871966955,10.1123617251421
203503_s_at,NA,5195,0.0833978684722734,6.88740811964617,0.31666882553928,0.755271554553068,0.905341724756138,-6.29547747724912,0.0833978684722734,6.79638663483158,6.71298876635931,6.77266689245708,6.54322168646933,7.01928994268754,6.69529915992839,6.95145549261557,6.89481967521841,7.01857923680232,6.73179588289412,6.60862580844,6.3111232284417
219180_s_at,NA,55670,-0.0705660103949999,7.92480862518757,-0.316655928903651,0.755281175160004,0.905341724756138,-6.29548164161273,-0.070566010394999,7.75255499833742,7.82312100873242,7.83397862762215,7.69050035481813,7.57895907342947,8.04580741940016,7.61352951641719,7.6561994960758,7.99851181496345,7.69573679377019,7.25269730015292,8.51245963869975
202291_s_at,NA,4256,0.157425905190928,10.9381484414347,0.316584959950669,0.755334117179427,0.905341724756138,-6.29550455470894,0.157425905190927,10.8586397803264,10.7012138751355,9.37826773842108,9.97298419537046,12.4842566125091,10.9039367706714,11.5537535846601,10.0303411982633,11.0889101430154,11.5743083950452,9.54694717696996,11.2655624623835
213086_s_at,NA,1452,-0.0897183632264671,10.212287825398,-0.316490811891306,0.755404352474815,0.905341724756138,-6.29553494359886,-0.0897183632264671,10.3079761994848,10.3976945627113,9.75735526963517,11.3956641117824,9.95189443212553,10.2237964285109,10.21117075537,10.2442207607251,10.2229200256266,10.4813401054863,10.8918618052987,10.1481301164195
200918_s_at,NA,6734,0.0670754203861748,10.1770293291298,0.316463501350537,0.755424726794605,0.905341724756138,-6.29554375715995,0.0670754203861765,10.0361304822547,9.96905506186857,10.1335284769839,9.82609708948593,10.0839396064622,9.75929382628494,10.3777934120568,9.97787275811318,9.96694104031861,9.69536092425993,9.63427985973866,10.5708207269125
209780_at,NA,57157,0.079368567359392,8.51991170439741,0.316184657862274,0.755632761332854,0.905432825623096,-6.29563370153188,0.0793685673593902,8.71225107242948,8.63288250507009,8.79311786521315,9.11598183900739,8.1423927500281,8.73528804367567,8.7744748642231,8.37472060142431,8.24674907548777,9.06299652749881,9.20928966130269,8.27065665963687
209447_at,NA,23345,-0.0876106797115037,7.13026978173875,-0.315864539216218,0.75587161348005,0.905432825623096,-6.29573686310272,-0.0876106797115028,7.2109261262834,7.2985368059949,7.72196346436198,6.72749512008675,6.91857447254225,6.72208922454257,7.96450834988344,7.41424515003095,7.56639772808616,7.68782179437743,6.78075266086128,7.0434666966187
221654_s_at,NA,9960,-0.0827772029260618,9.73635693513882,-0.315602778112362,0.756066941821728,0.905432825623096,-6.29582114160195,-0.0827772029260618,9.54775415708214,9.63053136000821,9.63662202185121,9.79099034688107,9.9149087147995,8.80075011995577,9.59549958192318,9.86628573754546,9.89487912250513,9.79603952586259,9.79099034688107,8.80446206724677
221530_s_at,NA,79365,-0.11777707072304,8.35259327308223,-0.315401772129994,0.756216945699044,0.905432825623096,-6.29588581207234,-0.11777707072304,8.34396797613591,8.46174504685895,8.92402169764219,8.39871825741433,8.66033089751254,6.97969116843292,8.75707785967755,8.77051799134694,8.75146682518822,9.03480899116608,7.90714511608885,7.84478631050463
205549_at,NA,5121,-0.0825820058301172,5.83349732662559,-0.315398325999552,0.756219517515329,0.905432825623096,-6.29588692045485,-0.0825820058301172,5.70542391650868,5.7880059223388,5.5879021786096,5.98605872154533,5.36285672283,6.03610026585106,5.55420169370741,5.87126877231423,6.02741929183965,5.73775631078755,5.58469002896349,5.71889520778905
221746_at,NA,8266,0.0683586168778501,9.08301884070175,0.315343400691731,0.756260508177392,0.905432825623096,-6.29590458452306,0.0683586168778518,9.13927761815276,9.07091900127491,8.76994620984578,9.53333386250151,9.05839509290622,9.04470294256581,9.2900099829445,8.90993520503234,8.97329760407889,8.73939579429769,9.32958080050953,9.40238560245611
212428_at,NA,23392,0.0729943359331742,9.45486730374369,0.31530526945283,0.756288965894004,0.905432825623096,-6.29591684580343,0.0729943359331759,9.35894518834796,9.28595085241478,9.08347951640351,9.51198211193742,9.43575507070461,8.92374426169345,9.83976498100079,9.65868153850732,9.31608691896567,9.54782132560367,9.19532477291622,8.71183970608103
215706_x_at,NA,7791,0.0817044003700076,9.24302042505648,0.315245742904581,0.756333391858529,0.905432825623096,-6.29593598391752,0.0817044003700076,9.07466024358855,8.99295584321854,9.54235903247193,8.87544219128895,8.90414315907575,9.06778161348688,8.98357522161924,9.1576968772672,9.1440866042564,9.11910861478559,8.77285573000265,8.77103138978088
207291_at,NA,79056,-0.059249300388216,5.96723975664787,-0.31524505189245,0.756333907581139,0.905432825623096,-6.29593620606077,-0.059249300388216,5.8029808640376,5.86223016442582,5.77661166740082,5.76964804662873,5.83056302295179,5.72325497366561,5.91482660954106,5.91579928996965,5.91482660954106,6.01167736632793,5.64692034455495,5.82192721173549
209018_s_at,NA,65018,0.0612549587887532,8.50702712141331,0.315123643845456,0.7564245197993,0.905432825623096,-6.29597522826484,0.061254958788755,8.45371093892322,8.39245598013447,8.62996770822598,8.21844729452284,8.73961660458284,8.23231321495085,8.4482098723336,8.61828398607203,8.08418268473679,8.50115001116762,8.35764642523121,8.40101679346467
216894_x_at,NA,1028,-0.0736334406183179,6.13643435898341,-0.314954268697402,0.756550938085987,0.905432825623096,-6.29602964293198,-0.0736334406183188,6.09104685119999,6.16468029181831,6.1427519629549,5.85074052295667,5.6699986658583,6.80541076510564,5.98633233912446,6.0708266661212,6.78802419655892,6.05219922173959,6.16025516525641,5.75209620941542
1861_at,NA,572,-0.0685651668973346,6.61726458055087,-0.314894161012758,0.756595802987411,0.905432825623096,-6.29604894660428,-0.0685651668973346,6.52489965060619,6.59346481750352,6.57098859556092,6.33437272007301,6.55797234359564,6.68767500797301,6.47348958582837,6.89482368989683,6.13269293575847,6.73666395059404,6.67154627427498,6.5315972369933
202223_at,NA,3703,-0.0841024405827344,8.65165866577607,-0.314420970871732,0.756949027421304,0.905746291615313,-6.29620078515488,-0.0841024405827309,8.45471158728077,8.5388140278635,8.16910838188766,8.58916689783059,8.28705211068452,8.58483641744324,8.64339412855786,8.25002949870766,8.49502309679657,8.49275128390986,8.1274362927292,9.32882996717423
211746_x_at,NA,5682,0.0670201430516553,11.8024458202921,0.31298303991041,0.758022745260497,0.906921702456849,-6.29666080746137,0.067020143051657,11.8336885051834,11.7666683621317,11.7468231206636,11.6932975943254,11.9266212377903,12.0751673709724,11.7265332021651,11.8189539596491,11.7678979610867,11.7056948223953,11.9625048126669,11.5782902548605
202771_at,NA,9780,0.084151485451601,8.93378180453605,0.31274129478368,0.758203308802115,0.907028361458233,-6.29673794181405,0.084151485451601,8.87871882873574,8.79456734328414,8.42986690033854,8.98093726007374,8.89214038082434,8.96983570327959,9.12081389916248,9.75336401536942,8.96369441862701,8.97037640607871,8.12607392616421,8.15932795018133
204779_s_at,NA,3217,0.126174304653551,8.70196078719526,0.312457928389473,0.758414978252751,0.907172201835297,-6.29682828139022,0.126174304653549,8.58397291580398,8.45779861115043,8.64763133385714,9.41727207799313,8.00995624024795,8.61977346918553,8.22523145773616,8.85114452123607,7.92505912372325,8.99210950960097,8.37726107325203,8.14341882793984
202555_s_at,NA,4638,0.177529590723296,9.51079945877269,0.312161060970234,0.758636753860906,0.907265626334188,-6.29692283838098,0.177529590723294,9.76011677949993,9.58258718877664,10.4137996441954,12.1781892473087,8.29607482071116,8.37712135841311,9.53539882687135,9.89248318036854,10.1493712124024,9.75426493295848,9.52904302108349,8.58777359707032
203786_s_at,NA,7164,0.16694890836756,11.1857481326555,0.312038563180372,0.758728272466981,0.907265626334188,-6.29696182997901,0.166948908367562,11.2780903658168,11.1111414574492,9.4736456781297,11.2235979467316,12.9543177124392,11.5445312681359,11.1943592236475,11.5474755294348,12.0407242242378,9.53823558573429,10.8426140362795,11.5866579115596
202741_at,NA,5567,-0.112727990261492,10.5378004008089,-0.311986189114447,0.758767402471386,0.907265626334188,-6.29697849626326,-0.11272799026149,10.0175475481052,10.1302755383667,10.5253038785416,9.42284601941145,9.48629694538216,9.92699617534393,10.726294721847,10.012534691728,10.7688134725051,10.2174124803109,10.1364465553542,9.51617049193541
202816_s_at,NA,6760,-0.0979155780873544,6.93376760775145,-0.311563773036142,0.759083024903853,0.907533651415355,-6.29711281486733,-0.0979155780873535,6.9002315008988,6.99814707898616,6.6909711830446,7.01984800597784,7.26156743395724,6.18448854961279,7.34428233190155,7.73778168732958,6.84718330571307,6.81161055719497,7.19828501801536,6.39587482667781
215684_s_at,NA,84164,-0.0773886056923061,7.15820892433228,-0.310806320832667,0.759649090264725,0.907902932874377,-6.29735321673601,-0.0773886056923043,7.06146119163983,7.13884979733213,7.0882128590381,7.08506497917959,7.16098125069679,6.93334394491746,7.0397029243672,7.00186622092897,6.62766564898216,7.2017844654837,6.65180871330189,8.21112393796395
203815_at,NA,2952,-0.174584647168852,8.06520566531605,-0.3107854785188,0.759664668295833,0.907902932874377,-6.29735982353823,-0.174584647168852,7.84015105088873,8.01473569805758,8.41161658625236,6.58793502531121,8.44437004471226,7.71275218268075,8.04408141548707,8.17450953901923,6.81179576401956,8.89066544835362,7.43361652076037,8.76309121813514
205510_s_at,NA,55056,0.0701627705667391,8.12903562651119,0.310621717342311,0.759787070907919,0.907902932874377,-6.29741171893016,0.0701627705667374,8.24395663636744,8.1737938658007,8.02913696236336,8.96923678265599,8.01363397367091,8.15128690602222,8.05648855712471,7.87328166326748,8.75827195419517,8.23435049384992,8.16326886405632,7.83979635363461
205261_at,NA,5225,-0.0957855650546682,7.51550300206649,-0.3106196954306,0.759788582218374,0.907902932874377,-6.29741235949851,-0.09578556505467,7.31950155760242,7.41528712265709,7.47675392225822,7.33878242130746,7.29239009147355,7.58995836161379,6.89962299135907,7.33946030143247,7.38697256549595,7.22154966929105,7.51992493089116,7.60852814617479
202297_s_at,NA,11079,-0.0827703802515263,9.25989667634775,-0.310439321071399,0.759923409952945,0.907902932874377,-6.29746948789225,-0.0827703802515263,9.1698143089677,9.25258468921923,9.02978925317551,9.12142281124537,9.56274871258804,8.61279741222962,9.52231335559997,9.49803622845174,9.02349273981846,8.68567081447773,9.3485499370662,9.70717372628202
209338_at,NA,7024,0.0718195886695003,8.6276522265521,0.310278933552108,0.760043304427088,0.907902932874377,-6.29752025847409,0.0718195886695003,8.71108467423923,8.63926508556973,8.5491861859076,8.50885398855806,8.94490298873869,8.80709711860683,8.74538308938498,9.02886575191459,8.30900868384005,8.32625534953464,8.72616365680315,8.80603198575623
205474_at,NA,51379,0.0940324263323866,9.31773021025335,0.310206341392287,0.760097571303773,0.907902932874377,-6.29754322895584,0.0940324263323866,9.52351669808354,9.42948427175115,9.95099082620262,9.12559620041016,9.49676668830261,8.91859247398339,10.1256373015189,9.35642820872523,9.64720506401513,9.23593387434926,9.12543252614257,9.78242168552356
202436_s_at,NA,1545,0.138224289406926,9.60095593111943,0.310141046998193,0.76014638377259,0.907902932874377,-6.29756388565177,0.138224289406924,9.63419166760069,9.49596737819376,10.5957043179986,9.14398588207049,9.13807897014031,8.78700567879592,10.5061834889981,9.52603037056554,9.84406196631083,9.62352504316561,9.11710619373595,9.36911331719091
218381_s_at,NA,11338,-0.0696566343473677,9.15115258804401,-0.309872528584385,0.760347132402919,0.907902932874377,-6.297648789608,-0.0696566343473677,9.20030436546591,9.26996099981328,9.19806553372044,8.84292074178765,9.12925689632453,9.55198004696658,9.27929860853034,9.27791069238915,9.83061619873928,9.16943245025362,9.19380911182417,8.87803654586016
213766_x_at,NA,2767,-0.0777050595647033,9.6336408004427,-0.309820443518172,0.760386074060487,0.907902932874377,-6.29766525018273,-0.0777050595647051,9.41083569856179,9.4885407581265,9.09226570487463,10.1904915587386,8.96158296351052,9.76818059671369,9.04165766897154,9.50031485934843,9.92202541711148,9.56896174664181,9.19674704777546,9.2546547197553
213106_at,NA,10396,0.118088177581076,7.36981525877182,0.309803897260456,0.760398445090312,0.907902932874377,-6.29767047876568,0.118088177581077,7.19880980411677,7.08072162653569,7.28519707372122,6.41974512420838,7.38449694825215,6.7130071051017,8.19160276930038,7.03783628577998,8.06221755305346,6.31449999555383,6.70385722456995,7.28519707372122
209478_at,NA,201254,0.0888406380810594,9.72600006279725,0.309491033846072,0.760632374137079,0.908072965490086,-6.29776929098849,0.0888406380810594,9.74533700242825,9.65649636434719,9.14251991516943,9.08044949143016,10.2814069528382,10.3541609845847,9.86814766811868,9.8738245415273,9.24797992883552,9.26184938419771,10.0488107628838,9.85001720429165
222257_s_at,NA,59272,0.256720323762707,7.30880674071372,0.309193969461811,0.760854512246521,0.908228882400142,-6.29786302201594,0.256720323762705,6.58549566693426,6.32877534317156,6.44410817025335,6.56207593383014,6.63818834791458,6.44249552936551,6.84061035330774,6.30534450290788,6.36054138139496,6.25907683628234,6.33603781360629,6.38287618166633
209103_s_at,NA,7353,-0.070334458330251,8.91018040883168,-0.308939284027383,0.761044977412403,0.908274491975281,-6.29794331059869,-0.0703344583302545,8.821157794226,8.89149225255626,8.77683490166309,8.75160105443132,8.72508980957087,9.26244713227028,8.58981607319446,9.09875336491388,8.60933077041567,8.91468252092758,8.61805044896354,9.21664415756062
205799_s_at,NA,6519,-0.068275199889591,5.04090921938283,-0.308898065574249,0.761075803898658,0.908274491975281,-6.29795629840395,-0.068275199889591,4.95247378940106,5.02074898929065,4.92110446578808,4.93451677452374,4.92779259808363,5.08730092524443,4.8916541833654,5.06541547573394,5.28562969400839,4.88612008026057,4.88793928584512,4.97864041060522
202228_s_at,NA,27020,-0.0746727619257772,11.6864828694356,-0.308601140806455,0.761297880402357,0.908430254883005,-6.29804980783747,-0.0746727619257772,11.6907281022283,11.7654008641541,11.9990668810025,12.0351179948026,11.5747747529588,11.5616689494689,11.2830119329088,11.4235150342014,11.7674952806968,12.3778099382992,11.9020857292167,11.3560983383563
200773_x_at,NA,5757,-0.0567793445802209,12.2085817707898,-0.308451891334516,0.761409515419365,0.908454210196121,-6.2980967768491,-0.0567793445802227,12.3151349608903,12.3719143054706,12.2389154393333,12.4045025399403,12.2967274107919,12.4361676697947,12.1993617445915,12.4169679811252,12.4986416551173,12.4376214667362,12.3145807934021,12.1917596309719
203407_at,NA,5493,0.114655313837165,8.15347416495153,0.307419615066384,0.76218178112079,0.909245682979869,-6.29842102052317,0.114655313837163,8.1464461384939,8.03179082465673,7.15322903456913,9.69851411485662,8.21480974805618,8.31935618685982,7.34632160812774,7.74377111196587,8.49443638454697,7.79328471846807,8.14699430211284,7.98046760618992
204085_s_at,NA,1203,-0.0880557346369688,7.22180937799642,-0.307274976092195,0.762290008926948,0.909245682979869,-6.29846636657401,-0.0880557346369679,7.18581945881469,7.27387519345166,7.49722017721392,7.87229590970177,6.59503070767128,6.83799633311433,7.12655416637216,6.95304899443943,6.71429410992031,8.11788703210556,7.51754025906033,7.06660557173267
208209_s_at,NA,725,0.068302140657778,5.97379610985529,0.307197749790629,0.762347796483525,0.909245682979869,-6.2984905693032,0.068302140657778,5.94044099313437,5.87213885247659,5.9033046790202,6.34995737052598,5.83982529879829,5.85603208961138,5.753085527716,5.80361978536565,5.7589810704831,5.63751575353574,5.93299825869878,6.22757939429968
204567_s_at,NA,9619,-0.154433309425269,7.93473409488811,-0.307050750427155,0.762457798407629,0.90926758122602,-6.29853662229176,-0.154433309425269,7.89477013932195,8.04920344874722,8.4406795089129,8.20990802217265,8.04996755410245,6.21325766554132,8.56003794588044,8.81285890957742,7.49472527310828,8.69427402659043,8.42038124672484,6.82377778773513
204131_s_at,NA,2309,-0.072806509125007,10.1392232940303,-0.306889248380995,0.76257865893726,0.909302422061711,-6.29858719365327,-0.072806509125007,10.0606942662044,10.1335007753294,10.0663368546276,9.77692451721955,10.3191481460808,10.3014390438694,9.83962276922472,10.185160792127,10.7389065465643,9.71395364326989,9.49132977787042,10.5381531168154
206075_s_at,NA,1457,-0.0819939309655542,8.93810449685882,-0.306666532407348,0.762745339424851,0.909373758940744,-6.29865688985803,-0.081993930965556,8.76712975223061,8.84912368319617,8.62595490923111,8.67466494796249,8.85517344661762,9.15881897679162,8.52103648055023,8.9092256901209,8.89364209798328,8.86808819669852,8.7414602859059,8.83320214527225
200994_at,NA,10527,-0.0662858766684504,10.0005341714937,-0.306564386280874,0.762821789524674,0.909373758940744,-6.29868883848592,-0.0662858766684522,10.0188815268502,10.0851674035186,9.89565713667226,9.75830773180918,9.89017740143114,10.6228730620034,9.927392302335,9.77695068938822,9.95661302183239,10.1012634594404,10.3993976665155,10.1916121804167
213764_s_at,NA,8076,-0.161326633399441,5.95586998961203,-0.305883444316687,0.763331497062928,0.909770453262949,-6.2989015503013,-0.161326633399439,6.00010479075564,6.16143142415507,7.85496207103509,7.3628343378378,4.56312629813986,4.99999223850274,5.21960900826269,5.95659447499774,5.51303285992952,7.27924411564832,6.27663350782203,5.78165216237777
218433_at,NA,79646,-0.0759081083266953,8.619631624394,-0.305874840177956,0.763337938259832,0.909770453262949,-6.29890423505897,-0.075908108326697,8.5925352321169,8.66844334044359,8.08025909323864,9.35390257688428,8.56072492346153,8.37797349380557,8.58981607319446,8.53408512519031,8.53408512519031,9.39370533618412,8.58152177906223,8.29881933659099
